id,trackname,popularity,preview_url,track_number,firstartist,imageurl,spotifyurl,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence
0mIkPyFnpT5m4fFgLkQIxO,Winter Wonderland,47,https://p.scdn.co/mp3-preview/d7a26d38b0bffd823cd1e9fe21b24c7f0f79f373?cid=f715962b546a41029c80979d6042ad77,6,Tyler Yarema,https://i.scdn.co/image/0c6f168fa368c976a34882581b08083859173583,https://open.spotify.com/track/0mIkPyFnpT5m4fFgLkQIxO,0.5710000000000001,0.643,259399,0.361,0.79,10,0.122,-12.546,0.0329,82,4,0.609
3zENRCKW6v5R0DxD3y8UoA,I've Got My Love To Keep Me Warm,49,,1,Beegie Adair,https://i.scdn.co/image/077c01c7eaf97fc557659d2daec94d3e31b1695c,https://open.spotify.com/track/3zENRCKW6v5R0DxD3y8UoA,0.599,0.621,199106,0.276,0.9670000000000001,5,0.0934,-16.14,0.0345,78,4,0.442
5QjNtWz5lsUZynRNWvYgYB,O Little Town Of Bethlehem (Jazz Trio Edition),46,https://p.scdn.co/mp3-preview/252c05214fd480a8836a20bb1844d1d891e424cc?cid=f715962b546a41029c80979d6042ad77,4,Starry Bay Trio,https://i.scdn.co/image/79050a709f6afa60e3c6a5f8e731a2bcbe461d15,https://open.spotify.com/track/5QjNtWz5lsUZynRNWvYgYB,0.9129999999999999,0.7709999999999999,162924,0.125,0.9470000000000001,5,0.0881,-20.098,0.0445,80,4,0.466
6QAlt0FPCGGxgsUodwLF1u,O Come Emmanuel (feat. Skylar Grey),45,https://p.scdn.co/mp3-preview/7970b138221e809d9072ea0fffc52ee072353f75?cid=f715962b546a41029c80979d6042ad77,5,Kaskade,https://i.scdn.co/image/a92bbadc667de392d72ead9dffa7bad82610ccd4,https://open.spotify.com/track/6QAlt0FPCGGxgsUodwLF1u,0.142,0.7240000000000001,174800,0.37200000000000005,0.000343,8,0.11900000000000001,-9.391,0.0333,105,4,0.0876
27oIno72elQiNPLU8ZSLo2,Hark the Herald Angels Sing,47,https://p.scdn.co/mp3-preview/11068c16b2780103a5acdeb910a86b3d242e74f1?cid=f715962b546a41029c80979d6042ad77,4,Candy Cane Trio,https://i.scdn.co/image/e4fd6b6d98b7a4e011cf4731f135924e8c08422a,https://open.spotify.com/track/27oIno72elQiNPLU8ZSLo2,0.8390000000000001,0.708,122127,0.306,0.762,7,0.10800000000000001,-13.960999999999999,0.0382,140,4,0.607
56iX5gfP8z8fhPiYNNysjF,The First Noel (feat. Gabrielle Current),44,https://p.scdn.co/mp3-preview/1c10799cd20b4c532369671c9bf88145885223b4?cid=f715962b546a41029c80979d6042ad77,7,Kaskade,https://i.scdn.co/image/a92bbadc667de392d72ead9dffa7bad82610ccd4,https://open.spotify.com/track/56iX5gfP8z8fhPiYNNysjF,0.336,0.733,233266,0.55,0.000156,9,0.109,-8.262,0.11800000000000001,120,4,0.156
4q6356bqn2qC7t3R6TVR6L,Jingle Bells (feat. Soran),45,https://p.scdn.co/mp3-preview/7718c92e8e77fdb1ef52d50caa71d65e20530b00?cid=f715962b546a41029c80979d6042ad77,1,Kaskade,https://i.scdn.co/image/77eb7c17cafe5502f2e7e00702c53a2f166ab4a0,https://open.spotify.com/track/4q6356bqn2qC7t3R6TVR6L,0.126,0.7609999999999999,201400,0.341,0.0,3,0.105,-9.886000000000001,0.0478,92,4,0.33399999999999996
2rlWaD6p0dAk6BHuZhkeJF,When You Wish Upon a Star,48,https://p.scdn.co/mp3-preview/7b3b0222762ad1d75588ab1ee5a4d03a5c7dd9d2?cid=f715962b546a41029c80979d6042ad77,3,Brooklyn Jazz Quartet,https://i.scdn.co/image/57d4ec4ba5cb656f3a90e27f815619081bf3bac9,https://open.spotify.com/track/2rlWaD6p0dAk6BHuZhkeJF,0.917,0.6629999999999999,150676,0.0755,0.925,5,0.10800000000000001,-20.514,0.0427,79,4,0.315
4WAgaKeVtOB7ipTpFhyCLb,It's Beginning To Look A Lot Like Christmas,47,https://p.scdn.co/mp3-preview/dd5168e336ac857600bd213b6148ac6b4b3026f7?cid=f715962b546a41029c80979d6042ad77,1,The Holiday Horns,https://i.scdn.co/image/33404deaa2f348247a2d04e822305573144a9bb6,https://open.spotify.com/track/4WAgaKeVtOB7ipTpFhyCLb,0.925,0.519,192724,0.257,0.93,8,0.11900000000000001,-16.737000000000002,0.0287,99,4,0.316
2PbPBOzBmm3jU02CpBHbEq,God Rest Ye,45,https://p.scdn.co/mp3-preview/0631d18c2c39669347b21cc85580ca195f469fed?cid=f715962b546a41029c80979d6042ad77,4,Kaskade,https://i.scdn.co/image/a92bbadc667de392d72ead9dffa7bad82610ccd4,https://open.spotify.com/track/2PbPBOzBmm3jU02CpBHbEq,0.12300000000000001,0.568,177106,0.652,2.27e-05,2,0.428,-4.217,0.156,151,4,0.33799999999999997
21xCF69f1LgkzLCYePB68u,Come All Ye Faithful,47,https://p.scdn.co/mp3-preview/2f2be7fe927a74031b3693638f336bb73d8a7cc7?cid=f715962b546a41029c80979d6042ad77,3,The Moods,https://i.scdn.co/image/951bba0bc1ef87cbee3ca015698cd2df0f82b1ab,https://open.spotify.com/track/21xCF69f1LgkzLCYePB68u,0.892,0.752,186224,0.0566,0.883,8,0.10400000000000001,-24.334,0.0431,132,4,0.536
5D1oXvC7GD8FEXiFFCmDXj,Deck the Halls (feat. Erika Sirola),45,https://p.scdn.co/mp3-preview/2d59a1b6cbfcfe932fd45a58c4cc9d0d0deae11b?cid=f715962b546a41029c80979d6042ad77,3,Kaskade,https://i.scdn.co/image/a92bbadc667de392d72ead9dffa7bad82610ccd4,https://open.spotify.com/track/5D1oXvC7GD8FEXiFFCmDXj,0.456,0.762,193213,0.516,0.0,6,0.33899999999999997,-6.026,0.13,108,4,0.158
1XO4hn8W81BPAo8oKqKE5b,Another Chance - (Tribute To Roger Sanchez),36,https://p.scdn.co/mp3-preview/5548a17c836a6d701168a5071091aa34fc3fde82?cid=f715962b546a41029c80979d6042ad77,2,Studio Allstars,https://i.scdn.co/image/484e17f8a6744558ff323a13ca74ef375562433b,https://open.spotify.com/track/1XO4hn8W81BPAo8oKqKE5b,0.0049299999999999995,0.6829999999999999,225461,0.9079999999999999,0.0913,3,0.136,-10.972999999999999,0.0383,130,4,0.698
2lU4CEsuTstv8NykdKqT7f,Christmas is Here,46,https://p.scdn.co/mp3-preview/8ce796c2297b79198ede0174c7747811d7890d72?cid=f715962b546a41029c80979d6042ad77,3,The Moods,https://i.scdn.co/image/baaf9bb55f67eda5a03ccb7ee690d92ea7402441,https://open.spotify.com/track/2lU4CEsuTstv8NykdKqT7f,0.88,0.743,212861,0.0402,0.865,10,0.0981,-26.778000000000002,0.0396,120,4,0.15
5MbcxpymA7Dk0PPZgO9WD5,Silent Night (Jazz Trio Edition),46,https://p.scdn.co/mp3-preview/6c5a4ce928c323e3b1043d6a92f8cf801d2fac33?cid=f715962b546a41029c80979d6042ad77,3,Starry Bay Trio,https://i.scdn.co/image/79050a709f6afa60e3c6a5f8e731a2bcbe461d15,https://open.spotify.com/track/5MbcxpymA7Dk0PPZgO9WD5,0.9109999999999999,0.539,163427,0.0943,0.743,7,0.107,-19.471,0.0423,135,3,0.374
6jWpH3REAzlb5ztZXZ4lG6,Kiss to Kiss - Amtrac Remix,31,https://p.scdn.co/mp3-preview/039286bb0931932c4c50a742489c8effcd6cea35?cid=f715962b546a41029c80979d6042ad77,1,The Swiss,https://i.scdn.co/image/0f6e91e343fc4982c6ee82836027dc9caff7dad1,https://open.spotify.com/track/6jWpH3REAzlb5ztZXZ4lG6,0.0245,0.723,327019,0.7040000000000001,0.0622,5,0.136,-6.596,0.0344,127,4,0.597
05wfL3dQav8KQRKgsJzJKG,Jingle Bells,37,https://p.scdn.co/mp3-preview/a834ffe3e1b6f2efb9741dc5aecc0c3157a941f2?cid=f715962b546a41029c80979d6042ad77,7,Eric Clapton,https://i.scdn.co/image/53d2983e1ba5f90d0d37f3f57db13906e397dc26,https://open.spotify.com/track/05wfL3dQav8KQRKgsJzJKG,0.0042899999999999995,0.698,358200,0.6890000000000001,0.7959999999999999,7,0.293,-9.754,0.0476,120,4,0.619
5hI9PuH5lFpEryNVc7FImN,A Marshmallow World,46,https://p.scdn.co/mp3-preview/3d3c6724d42c5ee05c691b0b0f9bad3b2ce6bac4?cid=f715962b546a41029c80979d6042ad77,9,Tyler Yarema,https://i.scdn.co/image/0c6f168fa368c976a34882581b08083859173583,https://open.spotify.com/track/5hI9PuH5lFpEryNVc7FImN,0.9059999999999999,0.745,237933,0.221,0.0568,0,0.10800000000000001,-17.269000000000002,0.0491,115,4,0.585
5FXqSe5IqwKKQBqzOHt5VF,O Tannenbaum,46,,3,The Lori Mechem Quartet,https://i.scdn.co/image/be52efb790620554e0e5cead800072875e8ee17a,https://open.spotify.com/track/5FXqSe5IqwKKQBqzOHt5VF,0.8809999999999999,0.6709999999999999,247613,0.21600000000000003,0.5539999999999999,5,0.107,-18.259,0.0389,120,4,0.321
2MQcRhTYOzARoJqeMjaU7t,I Wonder as I Wander,47,https://p.scdn.co/mp3-preview/c90315179f119f0729dcf324bca7dda548b33707?cid=f715962b546a41029c80979d6042ad77,9,Leif Shires,https://i.scdn.co/image/c33611473e79549876675070ddc92509e777453f,https://open.spotify.com/track/2MQcRhTYOzARoJqeMjaU7t,0.884,0.58,237946,0.34600000000000003,0.9590000000000001,7,0.212,-12.472000000000001,0.0297,140,4,0.4
2zXLTv5EmVFcSKQzWOmUUC,A Holly Jolly Christmas,47,https://p.scdn.co/mp3-preview/f5c41e4d2de5c8f10cc1073ddefd397b2c9defed?cid=f715962b546a41029c80979d6042ad77,2,Birch Brothers,https://i.scdn.co/image/36df70efd97703360705223be02a1d7bba591d91,https://open.spotify.com/track/2zXLTv5EmVFcSKQzWOmUUC,0.8909999999999999,0.6709999999999999,121123,0.133,0.885,7,0.10800000000000001,-19.383,0.0433,97,4,0.523
0rUUKPi2d2riJQZzVfEoit,Silent Night - Piano/Strings,35,https://p.scdn.co/mp3-preview/d7944dc71ad26a57f083fff30afd7dc3e5db21e4?cid=f715962b546a41029c80979d6042ad77,9,Adam Zampino,https://i.scdn.co/image/09cd5fae6b28b3f1b1f5b15a0456a5511c99bd5d,https://open.spotify.com/track/0rUUKPi2d2riJQZzVfEoit,0.956,0.409,177013,0.128,0.8190000000000001,7,0.0745,-18.581,0.0391,115,3,0.599
6qR5mHYq1pVlBWDdrpmR90,Adeste fideles (O Come All Ye Faithful) (arr. A. Delmoni),37,https://p.scdn.co/mp3-preview/35f1c73dc84a57c9f29f45fca33c293edef40003?cid=f715962b546a41029c80979d6042ad77,3,Traditional,https://i.scdn.co/image/e8a2cd813056cf0387bebbb76552c456782df5c8,https://open.spotify.com/track/6qR5mHYq1pVlBWDdrpmR90,0.924,0.161,168760,0.172,0.755,9,0.325,-18.704,0.0415,100,4,0.188
7h67jn17fbjofhCBE6kHCe,Turn Up Ye Merry Gentlemen,41,https://p.scdn.co/mp3-preview/5f045b46bc4c0690e1133ecd47421b564e387e4c?cid=f715962b546a41029c80979d6042ad77,1,Gent & Jawns,https://i.scdn.co/image/26ce8c230e3055b068d18d8aa5d11d55f06529de,https://open.spotify.com/track/7h67jn17fbjofhCBE6kHCe,0.00527,0.6809999999999999,216986,0.9159999999999999,0.722,11,0.125,-6.356,0.0376,146,4,0.273
5XrtgOxGZoczbEdIjCHNJp,Little Drummer Boy,42,https://p.scdn.co/mp3-preview/21a17f78993fd84360fbe6ff748299d59f7cb51a?cid=f715962b546a41029c80979d6042ad77,2,Michele McLaughlin,https://i.scdn.co/image/ca235909a3a22167bda251c5aee7ef2da84983b5,https://open.spotify.com/track/5XrtgOxGZoczbEdIjCHNJp,0.981,0.43,243746,0.0521,0.9079999999999999,6,0.0998,-21.686999999999998,0.0482,117,4,0.0793
2LkNQtn496sqj6PnvYOvVO,O Holy Night,36,https://p.scdn.co/mp3-preview/01a4b1fe127e77d724fbc6dc05f03f0d5706c719?cid=f715962b546a41029c80979d6042ad77,8,Emile Pandolfi,https://i.scdn.co/image/d4c34acc4ea0d10f75eebc411ea3b7d6ef9d6017,https://open.spotify.com/track/2LkNQtn496sqj6PnvYOvVO,0.995,0.151,286800,0.0329,0.865,9,0.069,-25.49,0.0387,68,4,0.11800000000000001
1bP8QllI2DC9r5510PH17R,Angels We Have Heard on High - Instrumental,38,https://p.scdn.co/mp3-preview/757e63a203569cdd590b78ddd4513e8bef24045c?cid=f715962b546a41029c80979d6042ad77,2,Chris Rice,https://i.scdn.co/image/c8de4e62a676ce6762d445d7b30be27f57d3b7a2,https://open.spotify.com/track/1bP8QllI2DC9r5510PH17R,0.993,0.271,184040,0.0391,0.902,7,0.107,-27.855,0.0426,134,4,0.256
7Abl4nhpTicAlcbHmUGVv3,"Il Est Ne, Le Divin Enfant (He Is Born)",36,https://p.scdn.co/mp3-preview/9d10c44b524457b818ac6d7cc644f46d2fbcb2a0?cid=f715962b546a41029c80979d6042ad77,7,Brad Jacobsen,https://i.scdn.co/image/e96f3dd1fc97d48dc2da84c7ab36937001ea6c70,https://open.spotify.com/track/7Abl4nhpTicAlcbHmUGVv3,0.9690000000000001,0.21600000000000003,288213,0.18,0.8959999999999999,5,0.115,-17.635,0.0453,161,3,0.142
2ITVOYAPc3tUdqtqt4fIdk,What Child Is This,35,https://p.scdn.co/mp3-preview/3fb25f94dd05737080dd11e969e51b99e57ee385?cid=f715962b546a41029c80979d6042ad77,16,Jill Pitz,https://i.scdn.co/image/bf2a43bdeaf9add3e42c959221bf5ac90c7dd491,https://open.spotify.com/track/2ITVOYAPc3tUdqtqt4fIdk,0.948,0.301,144640,0.16399999999999998,0.9109999999999999,4,0.11199999999999999,-16.365,0.0465,76,4,0.0696
0Xy3LwJFQfx7yQRRgdG5Wo,"O Come, O Come Emmanuel 2018",40,https://p.scdn.co/mp3-preview/72f26f38b7bd2c1d4b12c1a8f23336183a07f9ee?cid=f715962b546a41029c80979d6042ad77,1,Louis Landon,https://i.scdn.co/image/b3ebc6f542043cf7c52e68aeaf20651f96447f27,https://open.spotify.com/track/0Xy3LwJFQfx7yQRRgdG5Wo,0.978,0.43700000000000006,185525,0.151,0.937,4,0.10800000000000001,-18.918,0.0406,122,4,0.12300000000000001
5OKJh9efE7zbKQeSML51Xk,In the Bleak Midwinter (Piano Version),40,https://p.scdn.co/mp3-preview/7bf485bf24c34a2085ccccad20b9e7a64a7c65a2?cid=f715962b546a41029c80979d6042ad77,1,Jonny Southard,https://i.scdn.co/image/cffd36a39a3103379df21cff2ec355200ac7187f,https://open.spotify.com/track/5OKJh9efE7zbKQeSML51Xk,0.993,0.371,243050,0.0641,0.953,5,0.11,-22.287,0.0549,90,3,0.237
2kMIPXDydaTNVdQFcWzYEF,"Veni, veni Emmanuel (arr. A. Delmoni)",35,https://p.scdn.co/mp3-preview/60282cfa6dfb695454134995f81aa194fe1e5a8a?cid=f715962b546a41029c80979d6042ad77,21,Traditional,https://i.scdn.co/image/e8a2cd813056cf0387bebbb76552c456782df5c8,https://open.spotify.com/track/2kMIPXDydaTNVdQFcWzYEF,0.9520000000000001,0.21,142573,0.10099999999999999,0.414,4,0.154,-21.699,0.0509,121,4,0.2
6huuTsy1jC522rPV65WQG6,Carol of the Bells,37,https://p.scdn.co/mp3-preview/218a1ee43d2ca125b3d5e47b8b6aacd0d57bbbad?cid=f715962b546a41029c80979d6042ad77,11,Emile Pandolfi,https://i.scdn.co/image/d4c34acc4ea0d10f75eebc411ea3b7d6ef9d6017,https://open.spotify.com/track/6huuTsy1jC522rPV65WQG6,0.983,0.17300000000000001,87426,0.21899999999999997,0.9229999999999999,9,0.0522,-22.208000000000002,0.0435,173,3,0.204
2ogY6JNsGbb8JuAW1Kiy4D,O Holy Night - Piano/Strings,39,https://p.scdn.co/mp3-preview/842d84dd9059e824da73a8067dfe930b842895d3?cid=f715962b546a41029c80979d6042ad77,10,Adam Zampino,https://i.scdn.co/image/09cd5fae6b28b3f1b1f5b15a0456a5511c99bd5d,https://open.spotify.com/track/2ogY6JNsGbb8JuAW1Kiy4D,0.93,0.361,211680,0.154,0.9,0,0.0717,-17.117,0.0321,100,4,0.17300000000000001
7lRGYkzXuyIX0rM4ADWcSu,Tropical Holiday,32,https://p.scdn.co/mp3-preview/d4e0eac0558667fefd0280b7a1f4d4d8c8c8415c?cid=f715962b546a41029c80979d6042ad77,3,LIZ,https://i.scdn.co/image/428d3394cac2b90dab6133ff109e5edccc9d83fe,https://open.spotify.com/track/7lRGYkzXuyIX0rM4ADWcSu,0.223,0.7440000000000001,241875,0.637,1.74e-05,9,0.46799999999999997,-5.9239999999999995,0.0634,128,4,0.637
1QJTGyetIQldxJCPnEQhOe,Hark! a Thrilling Voice Is Sounding,36,https://p.scdn.co/mp3-preview/96f0ac9e581424fe079eedfbda9a08128a563591?cid=f715962b546a41029c80979d6042ad77,29,Andrey Jackson,https://i.scdn.co/image/6b0f001f40b154a44267bee8c99ad9115df04403,https://open.spotify.com/track/1QJTGyetIQldxJCPnEQhOe,0.9279999999999999,0.0697,83452,0.0123,0.915,2,0.109,-28.002,0.0477,76,1,0.405
3qURLCQx6PHG9HYrN4Yr0r,"Ding Dong! Merrily on High - Herz und Mund und Tat und Leben, BWV 147: Jesu, bleibet meine Freude (arr. C.M. Taylor for piano)",38,https://p.scdn.co/mp3-preview/f80c81560bf87089a56c8af916ca71c6d7026a78?cid=f715962b546a41029c80979d6042ad77,3,Johann Sebastian Bach,https://i.scdn.co/image/92bb988aacbfc9df21c17bf9dfc4aa5668135790,https://open.spotify.com/track/3qURLCQx6PHG9HYrN4Yr0r,0.9940000000000001,0.381,272910,0.0156,0.857,5,0.12,-25.499000000000002,0.0499,125,4,0.32899999999999996
56YOeRNT8wdRA9vvc5nq5i,"Angels, from the Realms of Glory (arr. A. Delmoni)",36,https://p.scdn.co/mp3-preview/e62f7de9e8f254f692dafb668b48cf13b3d7a948?cid=f715962b546a41029c80979d6042ad77,7,Traditional,https://i.scdn.co/image/e8a2cd813056cf0387bebbb76552c456782df5c8,https://open.spotify.com/track/56YOeRNT8wdRA9vvc5nq5i,0.882,0.248,89800,0.19399999999999998,0.00951,0,0.235,-16.098,0.0423,112,3,0.384
7uVk518SvNt275Bhx02z06,It Came Upon A Midnight Clear - Piano,36,https://p.scdn.co/mp3-preview/ff78d6cf31873b9c666e73a9fd1836d05dcc2eb7?cid=f715962b546a41029c80979d6042ad77,5,Adam Zampino,https://i.scdn.co/image/09cd5fae6b28b3f1b1f5b15a0456a5511c99bd5d,https://open.spotify.com/track/7uVk518SvNt275Bhx02z06,0.958,0.37,145293,0.165,0.922,7,0.163,-17.838,0.0411,144,3,0.505
35DYsbswkqUeW5RVZnbgML,Have Yourself A Merry Little Christmas,1,,1,WENDY,https://i.scdn.co/image/ebe428dce7822a94cd1dd769eda8f5681237ac3e,https://open.spotify.com/track/35DYsbswkqUeW5RVZnbgML,0.7859999999999999,0.408,291040,0.292,5.83e-06,7,0.11699999999999999,-9.755,0.0577,85,4,0.23199999999999998
38WmvPWqMctDv2VytIJ6tU,Angels from the Realms of Glory,37,https://p.scdn.co/mp3-preview/cf9a243dd8931099db98f28fd63790e4c3c64693?cid=f715962b546a41029c80979d6042ad77,43,Catholic Mass Musicians,https://i.scdn.co/image/9ba2bfb843eb9c3b6303784cce9cf58dafd5a855,https://open.spotify.com/track/38WmvPWqMctDv2VytIJ6tU,0.991,0.349,265373,0.198,0.938,0,0.0946,-15.437000000000001,0.0531,138,4,0.183
4JV9zSuayX7Ee7sE5N4g0C,Silent Night,38,https://p.scdn.co/mp3-preview/e08bbbac581d6e03737068b66758b22d6f81b667?cid=f715962b546a41029c80979d6042ad77,3,Tetra String Quartet,https://i.scdn.co/image/2bed596137b33625eaf300ae71400a5e1869082c,https://open.spotify.com/track/4JV9zSuayX7Ee7sE5N4g0C,0.99,0.23399999999999999,200800,0.0795,0.94,0,0.121,-19.989,0.0354,89,4,0.0955
70pc6gMEd1FNs4rLfBCfm9,"Bring a Torch, Jeannette, Isabella",38,https://p.scdn.co/mp3-preview/b814d2f983e1cf1f5b23352876c52340c22a6ffd?cid=f715962b546a41029c80979d6042ad77,7,Emile Pandolfi,https://i.scdn.co/image/d4c34acc4ea0d10f75eebc411ea3b7d6ef9d6017,https://open.spotify.com/track/70pc6gMEd1FNs4rLfBCfm9,0.983,0.24100000000000002,155026,0.226,0.889,2,0.0886,-20.312,0.0443,103,4,0.32899999999999996
044LY9AUmn4YaAQR9TWpdz,I Wonder as I Wander,36,https://p.scdn.co/mp3-preview/cf4d579166792b2503bb3c881b20172dd9542ee6?cid=f715962b546a41029c80979d6042ad77,7,James Gaertner,https://i.scdn.co/image/7b96d4f2bc8cd3ecca7a42fff2de87bd340ca96b,https://open.spotify.com/track/044LY9AUmn4YaAQR9TWpdz,0.993,0.442,233856,0.0676,0.905,2,0.10800000000000001,-18.109,0.0737,82,3,0.499
4YOZhMlGjYyamRhAvs4n2r,Away in a Manger,36,https://p.scdn.co/mp3-preview/0d27730dea633130931920d62aac08afe7fa7679?cid=f715962b546a41029c80979d6042ad77,8,Sarah Brooks,https://i.scdn.co/image/a0b9dc7749d887597e4662e5da65dcd31feaffbf,https://open.spotify.com/track/4YOZhMlGjYyamRhAvs4n2r,0.992,0.461,144079,0.0254,0.9079999999999999,5,0.0944,-25.925,0.0476,98,4,0.588
70TUCXbpF7SqtZOwqq6phF,Gesu Bambino,37,,4,Stan Whitmire,https://i.scdn.co/image/71974641026ff51103a5e069e7ffd6c83a3a62d9,https://open.spotify.com/track/70TUCXbpF7SqtZOwqq6phF,0.991,0.408,280613,0.111,0.94,10,0.106,-20.155,0.0469,147,4,0.214
012kxyu91sy0GV2cDHU8M4,I Saw Three Ships,36,https://p.scdn.co/mp3-preview/75608f6f066df319431d65a0d803a2ffd33538d4?cid=f715962b546a41029c80979d6042ad77,11,Louis Landon,https://i.scdn.co/image/e16d56b456056515bb99625d9b14679a0437e443,https://open.spotify.com/track/012kxyu91sy0GV2cDHU8M4,0.9740000000000001,0.28800000000000003,151066,0.226,0.946,0,0.0785,-19.305,0.044000000000000004,140,4,0.105
6wjdQUvDqBtrHUoqeI9ehb,Coventry Carol,39,https://p.scdn.co/mp3-preview/558bd83d4dad5c96450295ace421880cb3aa9469?cid=f715962b546a41029c80979d6042ad77,9,David Nevue,https://i.scdn.co/image/5c678f597b77219b253d1357d392b0325775775a,https://open.spotify.com/track/6wjdQUvDqBtrHUoqeI9ehb,0.9470000000000001,0.24,245266,0.154,0.813,7,0.111,-18.276,0.0403,69,3,0.133
2zXTG9Uoqd8StCSfBTn6fZ,Christmas Canon,38,https://p.scdn.co/mp3-preview/c6c937eba7ff8bacfee63a9374096dcc52f1ee20?cid=f715962b546a41029c80979d6042ad77,10,Michele McLaughlin,https://i.scdn.co/image/31938aa6202b3fdfc627dcd2af72b6438d28b26b,https://open.spotify.com/track/2zXTG9Uoqd8StCSfBTn6fZ,0.953,0.273,203973,0.366,0.86,0,0.154,-14.8,0.0392,154,4,0.27399999999999997
6UJEo8y9mfG7oymaDrsVXM,Hark! the Herald Angels Sing,37,https://p.scdn.co/mp3-preview/7a559efeadf3d54f65f6a1a5ca9ac18b48676bda?cid=f715962b546a41029c80979d6042ad77,6,Sarah Brooks,https://i.scdn.co/image/a0b9dc7749d887597e4662e5da65dcd31feaffbf,https://open.spotify.com/track/6UJEo8y9mfG7oymaDrsVXM,0.9940000000000001,0.503,117887,0.0349,0.925,5,0.11599999999999999,-25.03,0.0811,96,4,0.462
6BJJoYKdtjENUb3RWj0muA,Lo How a Rose E'er Blooming,35,https://p.scdn.co/mp3-preview/6cd19f5554418ca7f3a9cff36f5cb93775ffe9f1?cid=f715962b546a41029c80979d6042ad77,10,Tetra String Quartet,https://i.scdn.co/image/2bed596137b33625eaf300ae71400a5e1869082c,https://open.spotify.com/track/6BJJoYKdtjENUb3RWj0muA,0.972,0.21600000000000003,151800,0.161,0.505,2,0.247,-14.728,0.0385,98,4,0.28300000000000003
6h0GngooCXUoRnC2Qm7GiA,The First Noel - Piano Version,50,https://p.scdn.co/mp3-preview/51379329c16b3345fdef5406404f4694c88827b3?cid=f715962b546a41029c80979d6042ad77,13,Tony Lieberman,https://i.scdn.co/image/70071ccb4c9b7f603c8c40004a0c3ce9ade79efe,https://open.spotify.com/track/6h0GngooCXUoRnC2Qm7GiA,0.991,0.45399999999999996,139826,0.0689,0.9259999999999999,2,0.107,-18.665,0.0362,91,3,0.303
7EJ27XsIcR0S5V9lQLbP2d,The Holly & the Ivy,37,https://p.scdn.co/mp3-preview/b491f4679849058ab4a93f20aba0af7a1990f88c?cid=f715962b546a41029c80979d6042ad77,8,Jim Brickman,https://i.scdn.co/image/a6190443b524ea5756c77e443ea3520ff97762e8,https://open.spotify.com/track/7EJ27XsIcR0S5V9lQLbP2d,0.985,0.385,259973,0.11900000000000001,0.877,5,0.0973,-20.311,0.0424,131,4,0.23
6TsGWVS5Rqhq018gkSI31E,O Little Town Of Bethlehem,38,https://p.scdn.co/mp3-preview/5aa0f9b4d2726b71af328cc9d0a9a7f4e79ca67b?cid=f715962b546a41029c80979d6042ad77,8,Michele McLaughlin,https://i.scdn.co/image/ca235909a3a22167bda251c5aee7ef2da84983b5,https://open.spotify.com/track/6TsGWVS5Rqhq018gkSI31E,0.975,0.27399999999999997,158226,0.0818,0.8959999999999999,0,0.157,-24.558000000000003,0.045,104,4,0.115
225AhLsT6I6LWNB3ANefPf,"Good Christian Men, Rejoice",42,https://p.scdn.co/mp3-preview/f0c3e97ba75e50e292ea3966d31e6ae2705ca788?cid=f715962b546a41029c80979d6042ad77,8,Christmas Music Holiday Trio,https://i.scdn.co/image/e36b0015b24d3f29f60c3d79779b61057c6e88fa,https://open.spotify.com/track/225AhLsT6I6LWNB3ANefPf,0.988,0.465,118453,0.138,0.8370000000000001,5,0.0802,-19.429000000000002,0.0446,121,4,0.613
38hSJb4lgLRHENsdJjSopS,God Rest Ye Merry Gentlemen,37,https://p.scdn.co/mp3-preview/1c9925efa4d3bdcb0fe67b82bb0b30219386e3f4?cid=f715962b546a41029c80979d6042ad77,2,J.L. Marshall,https://i.scdn.co/image/07454040aa793cac755142d0f3b76d5637e6688c,https://open.spotify.com/track/38hSJb4lgLRHENsdJjSopS,0.995,0.413,88842,0.162,0.9570000000000001,2,0.10800000000000001,-21.855999999999998,0.0935,57,4,0.637
6t0KVCE10aI5wUeodIHhmW,Bird Machine - Jingle Bells Version,43,https://p.scdn.co/mp3-preview/463d789d07818c4f9ceac4ae26fc7cbe1da55677?cid=f715962b546a41029c80979d6042ad77,4,DJ Snake,https://i.scdn.co/image/26ce8c230e3055b068d18d8aa5d11d55f06529de,https://open.spotify.com/track/6t0KVCE10aI5wUeodIHhmW,4.47e-05,0.7559999999999999,177600,0.628,0.633,7,0.0962,-6.115,0.0605,100,4,0.191
185LBcu5JoC1k6wbGBVryT,Unto Us a Boy Is Born,36,https://p.scdn.co/mp3-preview/a497f1d659d448f698dfa0521d762535e659fdd9?cid=f715962b546a41029c80979d6042ad77,15,Zach Rogers,https://i.scdn.co/image/d5d6fa62fe3350e85f1f4dba50fa5a8ce6bc9f30,https://open.spotify.com/track/185LBcu5JoC1k6wbGBVryT,0.996,0.7240000000000001,99226,0.0996,0.9490000000000001,2,0.0977,-26.489,0.0784,104,4,0.816
