id,genre_allmusic,trackname,popularity,preview_url,track_number,firstartist,imageurl,spotifyurl,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,density,baseline_ranking,baseline_score
0E8zloWYA3Li81CJqFa9fI,avant-garde,Man in the Rain,54,https://p.scdn.co/mp3-preview/1a7fb66df82028e560588db955c70cb57e891873?cid=9fdb4c15be18472b830ea3f6f9779309,7,Mike Oldfield,https://i.scdn.co/image/ab67616d00001e0235d9766e9bb9bdcf0c2ce58d,https://open.spotify.com/track/0E8zloWYA3Li81CJqFa9fI,0.34,0.573,243400,0.585,4.11e-05,1,0.17800000000000002,-10.367,0.0274,128.349,4,0.628,2.5340141041545063,1773.0,1533.0
6YBvkdgEPkg9cefehCYcF9,avant-garde,Prophets & Healers,6,https://p.scdn.co/mp3-preview/a3d907eb9febc2b99ea6f625da5b5a92f38b1e9d?cid=9fdb4c15be18472b830ea3f6f9779309,1,Ivo Perelman,https://i.scdn.co/image/ab67616d00001e02c7f695b7ae19697290276f96,https://open.spotify.com/track/6YBvkdgEPkg9cefehCYcF9,0.973,0.679,51680,0.154,0.923,5,0.112,-20.507,0.15,83.84899999999998,3,0.5379999999999999,2.5320653144131,1774.0,1532.0
7wW3QiNPBFvnjVeiZtZHR6,avant-garde,Matjora is Still Alive,17,https://p.scdn.co/mp3-preview/c5d4954f7b188fa3bfe62d1055095abfbedda39b?cid=9fdb4c15be18472b830ea3f6f9779309,1,Johannes Schmoelling,https://i.scdn.co/image/ab67616d00001e02ea0ddf039db64075778251be,https://open.spotify.com/track/7wW3QiNPBFvnjVeiZtZHR6,0.812,0.674,301267,0.134,0.922,3,0.0747,-20.743,0.0278,108.658,4,0.335,2.526812412638511,1775.0,1531.0
1VRWw0jASP8wIOcqkr65s6,avant-garde,A Cage of Stars (feat. Rhodri Davies),3,https://p.scdn.co/mp3-preview/8f316f8f5b9857a135cf8dbff58d9b3037ec38c0?cid=9fdb4c15be18472b830ea3f6f9779309,2,Phill Niblock,https://i.scdn.co/image/ab67616d00001e024db466b97401a17f0bff4502,https://open.spotify.com/track/1VRWw0jASP8wIOcqkr65s6,0.965,0.115,1705080,0.142,0.953,2,0.096,-19.181,0.0478,94.485,3,0.022,2.526083504879088,1776.0,1530.0
0ogHErguwp3RgAmvNRrykn,avant-garde,Short Knives,8,https://p.scdn.co/mp3-preview/4bdd1a3ac77f7a1f2e18441c2fe077bb338dde0e?cid=9fdb4c15be18472b830ea3f6f9779309,4,Mary Halvorson,https://i.scdn.co/image/ab67616d00001e02abc55145ef997de0e7520da9,https://open.spotify.com/track/0ogHErguwp3RgAmvNRrykn,0.981,0.489,121741,0.0889,0.626,0,0.0761,-6.94,0.108,82.994,3,0.244,2.525655007810058,1777.0,1529.0
49fHwhtjn4kCT9SX69JkXV,avant-garde,A New Kind of Water,29,https://p.scdn.co/mp3-preview/7257999692d1cd585e89a7c3e151b0224d61282d?cid=9fdb4c15be18472b830ea3f6f9779309,10,This Heat,https://i.scdn.co/image/ab67616d00001e02f3b5d4b81c17019a61083d76,https://open.spotify.com/track/49fHwhtjn4kCT9SX69JkXV,0.000219,0.298,297880,0.767,0.355,4,0.156,-8.625,0.0361,91.548,4,0.1,2.520019687839218,1778.0,1528.0
1zR9BGgp7yqkLXjwj919gq,avant-garde,Intérieur / Extérieur: 6. Enfer,14,,6,Pierre Henry,https://i.scdn.co/image/ab67616d00001e027d96b68a9d7cd67d2b45251c,https://open.spotify.com/track/1zR9BGgp7yqkLXjwj919gq,0.954,0.386,283053,0.411,0.32299999999999995,7,0.0493,-16.336,0.0961,77.866,4,0.248,2.519499682696281,1779.0,1527.0
4HBMnZFquWVTATSjTABueZ,avant-garde,The Chairman Dances (Foxtrot for Orchestra),27,https://p.scdn.co/mp3-preview/faa0436feda2425dc3716375cecb28901365a946?cid=9fdb4c15be18472b830ea3f6f9779309,1,John Adams,https://i.scdn.co/image/ab67616d00001e02529ce532e57990abb90e798a,https://open.spotify.com/track/4HBMnZFquWVTATSjTABueZ,0.908,0.305,745933,0.31,0.695,7,0.0574,-19.617,0.0355,154.775,3,0.24,2.5146151603538005,1780.0,1526.0
5MDBUUkD4irFgoA6tgrOIt,avant-garde,Feedback 66,12,https://p.scdn.co/mp3-preview/890b39bf03b459aea76fae189bf7ceb8441026f6?cid=9fdb4c15be18472b830ea3f6f9779309,3,Moebius,https://i.scdn.co/image/ab67616d00001e02ae5b7e361fe3ac0fa69c88dd,https://open.spotify.com/track/5MDBUUkD4irFgoA6tgrOIt,0.337,0.475,297733,0.5670000000000001,0.942,2,0.374,-12.379,0.0369,188.065,4,0.234,2.5114931253067883,1781.0,1525.0
0txIkFgdvURMOn35C2fvI3,avant-garde,Inca Roads,44,,1,Frank Zappa,https://i.scdn.co/image/ab67616d00001e023ce56d1cbdc2f99036160b94,https://open.spotify.com/track/0txIkFgdvURMOn35C2fvI3,0.117,0.458,525293,0.713,0.0129,7,0.274,-9.858,0.0541,117.844,4,0.711,2.508607097162789,1782.0,1524.0
6z8Heh6iHRZvQMUDmoNPI8,avant-garde,Backwater,9,https://p.scdn.co/mp3-preview/5752d14587afd1f71593b4ac4250b6e7fed9aaa3?cid=9fdb4c15be18472b830ea3f6f9779309,2,Last Exit,https://i.scdn.co/image/ab67616d00001e02899ecfb3385a61fa89c9b0a9,https://open.spotify.com/track/6z8Heh6iHRZvQMUDmoNPI8,0.0861,0.381,327333,0.871,0.768,7,0.434,-13.546,0.0755,116.048,4,0.17600000000000002,2.507173805700384,1783.0,1523.0
7e9eatsFjUGDoJ7SHXWsrA,avant-garde,Compact,5,https://p.scdn.co/mp3-preview/5ebe12568ef3c614275950849b7b5d6ba345fcb0?cid=9fdb4c15be18472b830ea3f6f9779309,7,John Oswald,https://i.scdn.co/image/ab67616d00001e026e91842d7d9c934f5450961f,https://open.spotify.com/track/7e9eatsFjUGDoJ7SHXWsrA,0.0103,0.611,100133,0.696,0.816,11,0.318,-13.287,0.0479,111.197,4,0.664,2.506377532399839,1784.0,1522.0
2EkiyVcsWKgrH39WGFweA0,avant-garde,"Life, Liberty and the Prosciutto Happiness",7,https://p.scdn.co/mp3-preview/2db5afe0a6f4f882187f547a7472106eccf9989e?cid=9fdb4c15be18472b830ea3f6f9779309,1,Guy Klucevsek,https://i.scdn.co/image/ab67616d00001e02a495ae340ced11e338a9275c,https://open.spotify.com/track/2EkiyVcsWKgrH39WGFweA0,0.823,0.471,217200,0.44,0.954,3,0.112,-13.826,0.0487,122.108,3,0.6559999999999999,2.505474422841,1785.0,1521.0
5xAz6m6XOw8Bq45C807cyL,avant-garde,Pithoprakta,11,https://p.scdn.co/mp3-preview/b1559eaa9e0ab637e224901f559776466eccb24b?cid=9fdb4c15be18472b830ea3f6f9779309,2,Iannis Xenakis,https://i.scdn.co/image/ab67616d00001e02547802335cbd0a879914b921,https://open.spotify.com/track/5xAz6m6XOw8Bq45C807cyL,0.568,0.3720000000000001,640053,0.36,0.75,0,0.079,-24.574,0.0783,100.156,3,0.123,2.504408364142608,1786.0,1520.0
1cE7h6ByN0dmsb5nVbIdRH,avant-garde,Quatuor pour la fin du temps: V. Louange a l'Eternite de Jesus (Praise to the Eternity of Jesus),46,https://p.scdn.co/mp3-preview/6a5ff70fe2a8d85a62097005b80ca09fb0381cd4?cid=9fdb4c15be18472b830ea3f6f9779309,12,Olivier Messiaen,https://i.scdn.co/image/ab67616d00001e024d44004e1733b252011da10e,https://open.spotify.com/track/1cE7h6ByN0dmsb5nVbIdRH,0.959,0.14400000000000002,543000,0.00463,0.5770000000000001,4,0.0713,-31.204,0.0412,82.014,4,0.0238,2.502323205428424,1787.0,1519.0
7mB4MJzqsOAc7xm25PDQCY,avant-garde,Monk In Wonderland - 2008 Remaster,15,,4,Grachan Moncur III,https://i.scdn.co/image/ab67616d00001e0254a37f8b4fc1a5c1000c24c7,https://open.spotify.com/track/7mB4MJzqsOAc7xm25PDQCY,0.762,0.561,474480,0.405,0.0298,0,0.107,-10.69,0.0462,144.261,3,0.313,2.4995348199304837,1788.0,1518.0
128VMufxVww7ZDI601Qbvb,avant-garde,Eine Kleine Hedmusik,25,https://p.scdn.co/mp3-preview/ece78ab1a62bc7605ab77f3dee6cfa6f0ebaa797?cid=9fdb4c15be18472b830ea3f6f9779309,10,Coldcut,https://i.scdn.co/image/ab67616d00001e028cf31791bc27dffc3feb6e02,https://open.spotify.com/track/128VMufxVww7ZDI601Qbvb,0.0152,0.6759999999999999,250400,0.423,0.826,10,0.0892,-14.19,0.0414,90.961,4,0.223,2.4983320611690183,1789.0,1517.0
6hVtOGQbsn7RUbDiBCcmaw,avant-garde,Tune Time Machine,15,https://p.scdn.co/mp3-preview/f13615070a2981e30634b02dab66b487ffb12b43?cid=9fdb4c15be18472b830ea3f6f9779309,1,Nurse With Wound,https://i.scdn.co/image/ab67616d00001e0214e775f6d8c09fce41c17859,https://open.spotify.com/track/6hVtOGQbsn7RUbDiBCcmaw,0.358,0.44,125000,0.614,0.000335,8,0.272,-15.459,0.263,106.277,4,0.312,2.495681137371632,1790.0,1516.0
23qa7WtgyoFGyziklfsJzD,avant-garde,Vajra,19,https://p.scdn.co/mp3-preview/23044021bbcb1d93378ebc12f742fc159df02236?cid=9fdb4c15be18472b830ea3f6f9779309,3,Secret Chiefs 3,https://i.scdn.co/image/ab67616d00001e0244b72c916a3747cd5fcbc228,https://open.spotify.com/track/23qa7WtgyoFGyziklfsJzD,0.0585,0.54,213560,0.701,0.7390000000000001,2,0.264,-10.093,0.0969,117.834,4,0.7859999999999999,2.4920136835076385,1791.0,1515.0
4HuQyqyk3F9IapErERZiia,avant-garde,In the Upper Room: Dance I,26,https://p.scdn.co/mp3-preview/0c1d6ac54d3762678c79bc5c46e976a95435ca95?cid=9fdb4c15be18472b830ea3f6f9779309,7,Philip Glass,https://i.scdn.co/image/ab67616d00001e026d5c90793ffa469ced01ca38,https://open.spotify.com/track/4HuQyqyk3F9IapErERZiia,0.961,0.52,70600,0.109,0.102,2,0.141,-17.604,0.0676,200.035,4,0.6659999999999999,2.4900874896192167,1792.0,1514.0
55PsqAIdJcOHUTBNwlXMXs,avant-garde,Appalachian Spring: VII. Doppio movimento,35,https://p.scdn.co/mp3-preview/3d6f359d8ed1a9bf3d52ce002c91b2cec5dc0e73?cid=9fdb4c15be18472b830ea3f6f9779309,7,Aaron Copland,https://i.scdn.co/image/ab67616d00001e0262c6929140aeee664b26dbbf,https://open.spotify.com/track/55PsqAIdJcOHUTBNwlXMXs,0.939,0.149,406027,0.0206,0.878,0,0.0888,-23.473000000000006,0.0419,83.544,3,0.0676,2.4900767449209065,1793.0,1513.0
0gy4NZsEUKHquwK0orIUxQ,avant-garde,Zeit,10,https://p.scdn.co/mp3-preview/cf19eddf917b9f94381ebd0c570173d14339b317?cid=9fdb4c15be18472b830ea3f6f9779309,2,Johannes Schmoelling,https://i.scdn.co/image/ab67616d00001e02ea0ddf039db64075778251be,https://open.spotify.com/track/0gy4NZsEUKHquwK0orIUxQ,0.00515,0.542,398293,0.414,0.557,2,0.171,-16.667,0.0397,130.512,4,0.0704,2.487524108260359,1794.0,1512.0
1lsvp57NI8vTXOdowNQJRz,avant-garde,Don't Let the World Pass You By,38,https://p.scdn.co/mp3-preview/e92d50681ca35e854c76cab41532e80b013c3a83?cid=9fdb4c15be18472b830ea3f6f9779309,3,Jean-Luc Ponty,https://i.scdn.co/image/ab67616d00001e02b5d4374a23ae05bbc834f78d,https://open.spotify.com/track/1lsvp57NI8vTXOdowNQJRz,0.00686,0.228,384040,0.7809999999999999,0.209,0,0.13,-14.178,0.108,159.625,4,0.228,2.483290708633558,1795.0,1511.0
1JHcaJvO6igLdTf1JxTpsj,avant-garde,"Keyboard Sonata in B Minor, Kk. 27 (Arr. for 2 Pianos)",12,https://p.scdn.co/mp3-preview/402ff92107787a892b33e735b838363d1ebdad32?cid=9fdb4c15be18472b830ea3f6f9779309,1,Jenny Lin,https://i.scdn.co/image/ab67616d00001e0263e1bd536e25322bcd7a0289,https://open.spotify.com/track/1JHcaJvO6igLdTf1JxTpsj,0.994,0.423,171600,0.198,0.897,11,0.0965,-16.65,0.035,109.196,4,0.263,2.482521345610114,1796.0,1510.0
67GrLAQAWiuf0sG25e1Ohe,avant-garde,The Anteater,5,https://p.scdn.co/mp3-preview/ac770ec2c136622a2e6926c449fbac3745cc42d2?cid=9fdb4c15be18472b830ea3f6f9779309,5,Johannes Schmoelling,https://i.scdn.co/image/ab67616d00001e02af0cfa9fd97a48f47232732b,https://open.spotify.com/track/67GrLAQAWiuf0sG25e1Ohe,0.233,0.465,200253,0.754,0.0803,2,0.0749,-9.633,0.0436,78.553,4,0.6609999999999999,2.4736113084809004,1797.0,1509.0
63RYoY070aZ8ceRMEiprBU,avant-garde,The Washington Post March,34,https://p.scdn.co/mp3-preview/96ebd48c9d2a4167828cc22075f840ac6465d0dd?cid=9fdb4c15be18472b830ea3f6f9779309,10,John Philip Sousa,https://i.scdn.co/image/ab67616d00001e02ea7721264abd20ebc0aab2c3,https://open.spotify.com/track/63RYoY070aZ8ceRMEiprBU,0.762,0.532,156267,0.227,0.947,0,0.165,-17.659000000000006,0.0327,120.011,4,0.253,2.47115588353973,1798.0,1508.0
5ppAcbt2Y7gOhpklBtrF2V,avant-garde,Coma,21,https://p.scdn.co/mp3-preview/f1fb270ed2f2ff3e70e386208e5445b006fff092?cid=9fdb4c15be18472b830ea3f6f9779309,3,Boris,https://i.scdn.co/image/ab67616d00001e02d3ff6e1822f59e5c8c3dc8b9,https://open.spotify.com/track/5ppAcbt2Y7gOhpklBtrF2V,0.0429,0.197,194392,0.773,0.685,6,0.354,-11.515999999999998,0.102,81.581,5,0.0766,2.4684682701666545,1799.0,1507.0
6hIhJ736VOZXmgEVLkSCoO,avant-garde,Chromelodeon I,7,https://p.scdn.co/mp3-preview/4d0cdb970a8810b0752411fe0f23586a81400e7d?cid=9fdb4c15be18472b830ea3f6f9779309,5,Harry Partch,https://i.scdn.co/image/ab67616d00001e02d9878144ac148aba368db5fc,https://open.spotify.com/track/6hIhJ736VOZXmgEVLkSCoO,0.977,0.61,149213,0.0617,6.74e-05,7,0.258,-23.736,0.454,133.57,4,0.488,2.4658946656122733,1800.0,1506.0
2MHjnt71WMnfaPL67p57ki,avant-garde,Somebody Else's World,21,https://p.scdn.co/mp3-preview/3e5dd77e4d75aa6ea05db109b3b8009582b74d24?cid=9fdb4c15be18472b830ea3f6f9779309,3,Sun Ra,https://i.scdn.co/image/ab67616d00001e02a95d927bf8cfc6b3875b5232,https://open.spotify.com/track/2MHjnt71WMnfaPL67p57ki,0.787,0.502,243827,0.502,0.17800000000000002,5,0.124,-10.053,0.0383,124.471,4,0.369,2.4612584197921494,1801.0,1505.0
4Rg5k2Y5Vo4AKe6p5slSRC,avant-garde,Walking Through Heaven,20,https://p.scdn.co/mp3-preview/501b5500a08425d543ce673a0e4d78f4ec1743b7?cid=9fdb4c15be18472b830ea3f6f9779309,3,Chris & Cosey,https://i.scdn.co/image/ab67616d00001e02b45427dd8dbfe4d0ea436079,https://open.spotify.com/track/4Rg5k2Y5Vo4AKe6p5slSRC,0.00197,0.583,312933,0.617,0.758,7,0.534,-17.488,0.0447,108.29,4,0.377,2.4556026160673214,1802.0,1504.0
1vThmdUZaPFum9dhk1Rv2I,avant-garde,Mini One,2,https://p.scdn.co/mp3-preview/af750c1c131f4114eac6396a99f72447f104c64b?cid=9fdb4c15be18472b830ea3f6f9779309,1,Sylvie Courvoisier,https://i.scdn.co/image/ab67616d00001e02a4df30a44ef9100349767ee4,https://open.spotify.com/track/1vThmdUZaPFum9dhk1Rv2I,0.757,0.494,87787,0.409,0.89,6,0.078,-13.208,0.0468,137.54399999999998,5,0.452,2.4538344229576485,1803.0,1503.0
1P5y5njqYWr5qXnvSTKTij,avant-garde,No Other Love (feat. Jo Stafford),38,https://p.scdn.co/mp3-preview/603d84b0e067c1b39a3876506dd28336bfd34976?cid=9fdb4c15be18472b830ea3f6f9779309,11,Jonny Greenwood,https://i.scdn.co/image/ab67616d00001e02eb74aabd74f42d82d6ab5841,https://open.spotify.com/track/1P5y5njqYWr5qXnvSTKTij,0.975,0.418,177853,0.0585,0.00287,8,0.115,-15.772,0.0329,98.185,4,0.236,2.4526275126215773,1804.0,1502.0
6riGCZVUoIPqGXme1pKt8r,avant-garde,Chumlum,5,https://p.scdn.co/mp3-preview/76f405edea6ce2b917e66bc9c13851bd374c20ab?cid=9fdb4c15be18472b830ea3f6f9779309,1,Angus MacLise,https://i.scdn.co/image/ab67616d00001e020b959c1cb8bf44937553ff31,https://open.spotify.com/track/6riGCZVUoIPqGXme1pKt8r,0.963,0.307,263293,0.494,0.887,2,0.0904,-11.726,0.043,144.584,3,0.0941,2.448320234468749,1805.0,1501.0
3V0UWSP292tAoj4SeLI5eZ,avant-garde,Beltà poi che t'assenti (Arr. for 2 Pianos),35,https://p.scdn.co/mp3-preview/43a72eca51f6727388be572cffcce1fbaff3f095?cid=9fdb4c15be18472b830ea3f6f9779309,2,Jenny Lin,https://i.scdn.co/image/ab67616d00001e0263e1bd536e25322bcd7a0289,https://open.spotify.com/track/3V0UWSP292tAoj4SeLI5eZ,0.994,0.583,179187,0.123,0.888,10,0.0999,-18.8,0.0675,118.864,4,0.181,2.445033977431355,1806.0,1500.0
32ibHFvhq5fpJIIZ8UuAod,avant-garde,"""Animal Or Vegetable [A Wonderful Wooden Reason...]"" [Crumb Duck]",20,https://p.scdn.co/mp3-preview/153a8cc4e8e4e0ea6bb0b2978389e2fc67b1826e?cid=9fdb4c15be18472b830ea3f6f9779309,9,Stereolab,https://i.scdn.co/image/ab67616d00001e027f1b018d788f474c3f211387,https://open.spotify.com/track/32ibHFvhq5fpJIIZ8UuAod,0.00417,0.361,811664,0.867,0.35200000000000004,0,0.179,-7.521,0.0457,110.886,4,0.232,2.4444029418683875,1807.0,1499.0
77rz0oP8SyYU6blsUaSITK,avant-garde,Pauline Oliveros - I of IV,11,https://p.scdn.co/mp3-preview/4b3fbd755abc68bb2de6d71cb781075344d3479c?cid=9fdb4c15be18472b830ea3f6f9779309,3,Pauline Oliveros,https://i.scdn.co/image/ab67616d00001e022864a2ec2d50df7715e747c4,https://open.spotify.com/track/77rz0oP8SyYU6blsUaSITK,0.0409,0.2,1232413,0.617,0.3720000000000001,10,0.0988,-15.23,0.0744,104.65,4,0.0353,2.4321893956299707,1808.0,1498.0
3OebrUddkKrhZ0fLTStxaD,avant-garde,After Dark,31,https://p.scdn.co/mp3-preview/9049b072467e4b26a9a51913a08148e6a0924c09?cid=9fdb4c15be18472b830ea3f6f9779309,5,Robin Guthrie,https://i.scdn.co/image/ab67616d00001e0267224923e3c3b0a18684e480,https://open.spotify.com/track/3OebrUddkKrhZ0fLTStxaD,0.974,0.0962,274725,0.14300000000000002,0.778,4,0.108,-23.654,0.0386,77.883,5,0.0544,2.429633644471568,1809.0,1497.0
0c4VnGknwup4UJzVXrmeXI,avant-garde,Think Of Me With Kindness,34,,7,Gentle Giant,https://i.scdn.co/image/ab67616d00001e0219812acb501f1dc1797a3e9d,https://open.spotify.com/track/0c4VnGknwup4UJzVXrmeXI,0.8109999999999999,0.476,211160,0.0757,2.7e-05,10,0.105,-17.074,0.0451,134.18,4,0.264,2.428574608148288,1810.0,1496.0
2L0CnnW64Pwp6JFvCM4h0u,avant-garde,Aqui Como Alla,36,https://p.scdn.co/mp3-preview/bda7877b88ae07cff98bb6413dc7cf143858b650?cid=9fdb4c15be18472b830ea3f6f9779309,2,Marc Ribot,https://i.scdn.co/image/ab67616d00001e02c9cf89ca6adcea3306ae8ab4,https://open.spotify.com/track/2L0CnnW64Pwp6JFvCM4h0u,0.884,0.715,291225,0.424,0.877,9,0.112,-13.035,0.128,114.457,4,0.581,2.425698790129961,1811.0,1495.0
6qhUSYupyn7KJwoJY5GzUU,avant-garde,Come Orgasm,8,https://p.scdn.co/mp3-preview/8ecdb26fa4340cc8028ed3c9dc74f5a37012f559?cid=9fdb4c15be18472b830ea3f6f9779309,5,Genocide Organ,https://i.scdn.co/image/ab67616d00001e02a034c00953264f0e2fecf3c0,https://open.spotify.com/track/6qhUSYupyn7KJwoJY5GzUU,2.42e-05,0.583,273467,0.785,0.934,2,0.101,-9.715,0.173,124.713,3,0.28800000000000003,2.4180873967975276,1812.0,1494.0
5JlJzx6WCSIunmj8R2weSG,avant-garde,Expanding Area,21,https://p.scdn.co/mp3-preview/ee3d219d1208107080c5ab217d60b87d9cb34f62?cid=9fdb4c15be18472b830ea3f6f9779309,5,Between Interval,https://i.scdn.co/image/ab67616d00001e026cf4a0350f1a07cfcc2c9d44,https://open.spotify.com/track/5JlJzx6WCSIunmj8R2weSG,0.871,0.0685,681027,0.287,0.926,4,0.0941,-25.047,0.0883,75.938,1,0.0538,2.4170469892146635,1813.0,1493.0
376ssLnDLd4AjjMhVhsj55,avant-garde,Hands Face Space,17,https://p.scdn.co/mp3-preview/167b566ae1eb9cc8c72c35aa82299c89f8bc4a09?cid=9fdb4c15be18472b830ea3f6f9779309,1,The Legendary Pink Dots,https://i.scdn.co/image/ab67616d00001e02c30aaaddcaec9cbb56eb9e4b,https://open.spotify.com/track/376ssLnDLd4AjjMhVhsj55,0.0877,0.638,228000,0.5920000000000001,0.0891,0,0.267,-7.187,0.0317,128.04,4,0.3670000000000001,2.4164499787756832,1814.0,1492.0
0GgAaelaudLwwxCkpJ5oD6,avant-garde,This Newt Is Made For Squawking,4,https://p.scdn.co/mp3-preview/5edd2a851a1fdaea3534789ee98b295ca4833a51?cid=9fdb4c15be18472b830ea3f6f9779309,10,Eugene Chadbourne,https://i.scdn.co/image/ab67616d00001e027e21f50a71e5829406d051e9,https://open.spotify.com/track/0GgAaelaudLwwxCkpJ5oD6,0.913,0.498,292173,0.573,0.00108,11,0.262,-10.571,0.111,100.648,4,0.524,2.4150319138517338,1815.0,1491.0
2EiXm7GCBG9q17NrWJK7bu,avant-garde,Blue Mamba,24,https://p.scdn.co/mp3-preview/66931a027cf5dc0f7d1f9163e8c4cae4322bda39?cid=9fdb4c15be18472b830ea3f6f9779309,1,Sun City Girls,https://i.scdn.co/image/ab67616d00001e02e13e234f461a0594a9c14cf2,https://open.spotify.com/track/2EiXm7GCBG9q17NrWJK7bu,0.00375,0.212,193917,0.753,0.862,7,0.361,-7.755,0.0504,134.97,4,0.212,2.413111135011315,1816.0,1490.0
7lNzcGOhSRMYW2OMOe8PGp,avant-garde,"Structures, Book 1: Piece No. 1",12,https://p.scdn.co/mp3-preview/dc94b475427b84b23b67249cd4176cb6a036eacb?cid=9fdb4c15be18472b830ea3f6f9779309,1,Pierre Boulez,https://i.scdn.co/image/ab67616d00001e028b53b20141509e29450b9ce6,https://open.spotify.com/track/7lNzcGOhSRMYW2OMOe8PGp,0.927,0.578,206587,0.00821,0.243,5,0.0714,-33.23,0.0744,113.838,3,0.116,2.40970179977138,1817.0,1489.0
1KDXKiD18khzOIYcYNQNMt,avant-garde,Chariots Of Fire - Edit,51,,16,Vangelis,https://i.scdn.co/image/ab67616d00001e02bcfe66b73705f6b4d7152195,https://open.spotify.com/track/1KDXKiD18khzOIYcYNQNMt,0.0795,0.471,211209,0.379,0.355,1,0.121,-13.411,0.0336,136.343,4,0.051,2.4073984261201073,1818.0,1488.0
7xPXik47qXeghhBBQ4X5hh,avant-garde,Mikuro's Blues,5,https://p.scdn.co/mp3-preview/6eca82ae962f9f5a5628b12106590ef6cdf30bc5?cid=9fdb4c15be18472b830ea3f6f9779309,1,David S. Ware,https://i.scdn.co/image/ab67616d00001e023fc60c21b62e5145d1467189,https://open.spotify.com/track/7xPXik47qXeghhBBQ4X5hh,0.562,0.44,364267,0.401,0.7170000000000001,1,0.14800000000000002,-11.202,0.0517,115.329,5,0.405,2.407098845575389,1819.0,1487.0
5Nh9MVWDxDAizObRhjgj5c,avant-garde,Canti Illuminati: Canti Illuminati I,3,https://p.scdn.co/mp3-preview/b909803f3b24c21b300f59d8b6a75ffb1d6740af?cid=9fdb4c15be18472b830ea3f6f9779309,3,Alvin Curran,https://i.scdn.co/image/ab67616d00001e02cbe71e887eca3220c994f194,https://open.spotify.com/track/5Nh9MVWDxDAizObRhjgj5c,0.871,0.161,1578040,0.464,0.877,5,0.155,-13.071,0.0402,107.636,3,0.0288,2.4033898362196338,1820.0,1486.0
3AW0QeCETBLzVfo063KoCe,avant-garde,"Apartment House 1776: Harmony No. 1, Cookfield",13,https://p.scdn.co/mp3-preview/39f0b691525d5e69c23820fd21d8ff2c5459a474?cid=9fdb4c15be18472b830ea3f6f9779309,1,John Cage,https://i.scdn.co/image/ab67616d00001e02605264c7deeb26d06b8eab56,https://open.spotify.com/track/3AW0QeCETBLzVfo063KoCe,0.932,0.149,93880,0.00902,0.698,7,0.128,-27.407,0.0544,104.429,5,0.0758,2.401758670125703,1821.0,1485.0
6RDVwKLpBBEksWdp9jwBlD,avant-garde,Poison Tree,63,https://p.scdn.co/mp3-preview/b4f445fd25c821e5c266cb4054bf9a01f949d98e?cid=9fdb4c15be18472b830ea3f6f9779309,2,Grouper,https://i.scdn.co/image/ab67616d00001e025e72d322723bdbff32320cd0,https://open.spotify.com/track/6RDVwKLpBBEksWdp9jwBlD,0.965,0.368,196893,0.14300000000000002,0.946,11,0.107,-22.593000000000004,0.0317,110.906,4,0.24,2.3988146584000645,1822.0,1484.0
2Mlp198MlZdblWIcgrOwWN,avant-garde,Immer lustig,11,,2,Guru Guru,https://i.scdn.co/image/ab67616d00001e0204163c01258eae70c7c85795,https://open.spotify.com/track/2Mlp198MlZdblWIcgrOwWN,0.0703,0.387,937907,0.578,0.65,9,0.384,-15.497,0.0822,92.896,4,0.439,2.3947545029380826,1823.0,1483.0
7ghkZgZnSnf3MaWN6BjN5C,avant-garde,Four,0,https://p.scdn.co/mp3-preview/449774badfee6f5888fda0870f209843e21f2090?cid=9fdb4c15be18472b830ea3f6f9779309,6,Anne LeBaron,https://i.scdn.co/image/ab67616d00001e020ddaeea59e5cc8ea2ccb8979,https://open.spotify.com/track/7ghkZgZnSnf3MaWN6BjN5C,0.979,0.441,424227,0.073,0.173,4,0.332,-18.173,0.0771,110.254,4,0.251,2.3878529348246698,1824.0,1482.0
6W2Mby1CgZfTSyAExsDsbZ,avant-garde,God Sent Us I,18,https://p.scdn.co/mp3-preview/3e069cd2981d95c3dd982fd60a2e7da8dc28118a?cid=9fdb4c15be18472b830ea3f6f9779309,1,Genocide Organ,https://i.scdn.co/image/ab67616d00001e02ed14829aa2ac4c08a51ce8fd,https://open.spotify.com/track/6W2Mby1CgZfTSyAExsDsbZ,0.000233,0.325,263686,0.537,0.0546,11,0.732,-7.362,0.0394,116.148,3,0.034,2.386110001427117,1825.0,1481.0
6n67ryuhldW1hYh2Xvd7kd,avant-garde,I'm So Green,39,https://p.scdn.co/mp3-preview/8e0c261c02f55674d663b30ba871be1e3a48721f?cid=9fdb4c15be18472b830ea3f6f9779309,6,CAN,https://i.scdn.co/image/ab67616d00001e0226097c82bd90fa5d6cedaffc,https://open.spotify.com/track/6n67ryuhldW1hYh2Xvd7kd,0.0953,0.6,186200,0.72,0.0695,1,0.115,-8.22,0.0388,111.293,4,0.843,2.3736660040705972,1826.0,1480.0
